"","Metabolite.name","Adduct.type","Average.Rt.min.","HyPea-7404_1","HyPep-4601N_3","HyPep-7504_1","HyPep-7504_2","HyPep-7504_3","HyPep-YE_1","HyPep-YE_2","HyPep-YE_3","HY-YEST-412_1","HY-YEST-412_2","HY-YEST-412_3","HyPea-7404_2","HY-YEST-466_1","HY-YEST-466_2","HY-YEST-466_3","HY-YEST-503_1","HY-YEST-503_2","HY-YEST-503_3","HY-YEST-555_1","HY-YEST-555_2","HY-YEST-555_3","HyPea-7404_3","HyPep-1510_1","HyPep-1510_2","HyPep-1510_3","HyPep-1510_4","HyPep-4601N_1","HyPep-4601N_2"
"173","2'-Deoxyinosine 5'-monophosphate; LC-ESI-QTOF; MS2; CE","[M-H]-",2.839,0.0041065942932052,0.000318822991793556,0.00356784621953104,0.003167312792426,0.00131861807855658,0.114700907016912,0.0079520819424196,0.0241499869166954,0.00166006761919257,0.00389453255865583,0.00386059273539218,0.00399958439256714,0.00272988690175506,0.00175874796613589,0.000744407240831298,0.165081528770232,0.200300715536635,0.260560871741252,0.0400072815217896,0.0473382833467388,0.0932789110960937,0.0042894404289745,0.00275919574180783,0.00196123693002115,0.00332843371165565,0.00225006731242879,0.000314502812825014,0.000599541383476086
"174","alpha-D-Glucose-1,6-diphosphate; LC-ESI-QTOF; MS2; CE","[M-H]-",1.557,0.00567679549498532,0.00106877633071509,0.405440730302358,0.217537001105249,0.246167284217023,0.000595865170327993,0.000144660281576792,0.000206128249798015,0.00205880642869279,0.00158500966688175,0.00389422441656985,0.00281205562350488,0.00084305640859958,0.000150136551606498,0.000645187747592244,0.00123792620268875,0.00107812032941264,0.00259013113606342,0.000567037940303632,0.000290170017580634,0.00151354705401885,0.00558174696664794,0.0127716196046925,0.0118954886939333,0.0210135144403909,0.0387030594872393,0.00938213377927642,0.00454978635227117
"175","Galactinol; LC-ESI-QTOF; MS2; CE","[M-H]-",1.873,0.0123256882594816,0.0344104099632731,0.0267052488716573,0.0181571508326811,0.0202717411423519,0.000201936185301802,0.0588428223617651,0.0607967878986514,0.00912726446062834,0.00578979011753046,0.0189634732538934,0.0106958933922955,0.00103082950417538,0.00144028046652921,0.00125079551939254,0.013814005042285,0.0119819485759037,0.0134367063977585,0.00233522615494566,0.00305741174517021,0.000636700073042545,0.0092891310318319,0.157301013330598,0.157066400364785,0.143313138457486,0.135642734420014,0.0377081367807686,0.0344073353958025
"176","Sucrose","[M-H]-",1.787,0.0138773299931088,0.0387434481333122,0.00848368605798576,0.0204432192635386,0.0228241255372806,0.0553239320795561,0.0662529300864751,0.0684529821647297,0.0102760899543416,0.00651828705247743,0.0213510916313175,0.012042275322495,0.00115997290102734,0.00162099098126704,0.00140764190019252,0.0155530885309617,0.013490299008704,0.0151282720992779,0.00262864801746184,0.003441787184282,0.000716205977969491,0.0104583423429604,0.177111153311511,0.176846992693896,0.00192553873376241,0.152725185069422,0.0424564976223571,0.038739986348329
"177","Tyr-Tyr","[M-H]-",12.578,0.000446956974387894,0.236778362015009,0.0076176341180772,0.0189658484591216,0.00900149656997317,0.000622021577874313,0.000313334655355118,0.000503504390558286,0.000535263898270424,0.00206591724556761,0.000261822283090309,0.000989192471912201,0.00276036599346839,0.00070451883571194,0.00312947344285458,0.000764164740439614,0.000620472333595672,0.000391958802496142,0.000956271030991082,0.00615011247513463,0.00157945454207438,0.00134784252241756,0.0775431619456029,0.0738730022495027,0.0732227069635432,0.0633609925078547,0.224188041073564,0.191306105881551
"178","Adenosine 3'-monophosphate; LC-ESI-QTOF; MS2; CE","[M-H]-",6.585,0.000108830026370971,0.00102268655590864,0.00298403059451321,0.00324595209760232,0.00473340660241217,0.0893714520332191,0.176352924460834,0.173155548270618,0.069520506048693,0.0701896056306687,0.0974350717922183,6.15168868984531e-05,0.0410514106037171,0.0267513101593785,0.190849026574905,0.00584778015361768,0.00547589739456803,0.00476236894983229,0.00344018637057712,0.00333623522023728,0.016262826831152,0.000152345295678076,0.00337950415413693,0.00415253097039354,0.00151372868720105,0.00364745011248213,0.000594486261181956,0.00060138126098478
"179","Adenosine 3'-monophosphate; LC-ESI-QTOF; MS2; CE","[M-H]-",7.166,6.81391361192197e-05,6.61955931531125e-05,0.00604681447304528,0.00755490238866584,0.0105215082799124,0.134326722094611,0.0010500916044706,0.19095687385615,0.124819145651517,0.000573161511561951,0.0570902067479603,2.73576287753877e-06,0.208416115060024,0.150805052503374,0.0457744993774604,0.00156568970454413,0.00466487318678201,0.000621955679117251,0.000770706617781344,0.000928193905434129,0.0450159282529244,2.72753914143395e-06,0.00187322179867484,0.00204748824922684,0.00345095927661254,6.00086023569151e-05,0.000417952198810202,0.000508130947690355
"180","Adenosine-3-monophosphate","[M-H]-",3.441,0.0407432198272413,0.0100131223647569,0.100493961435385,0.0556259277738598,0.0918353577538104,0.000681802108090453,0.020158196671472,5.94189018912692e-05,0.0416339287047217,0.0164027805263565,0.0516027303635682,0.0593913428444387,0.126158051593294,0.000146826326540444,0.16036813805442,0.0178279691709356,0.017119515359523,0.0166755098381321,0.0035377081436935,0.00289821243892459,0.00187641057134066,0.0329041469493865,0.0316222278447947,0.0315098987184463,0.0276995882910683,0.0230012547229952,0.0108327620496972,0.00717999065121641
"181","Adenosine-3-monophosphate","[M-H]-",3.789,0.0268524751389177,0.00659708720351806,0.0662364846487568,0.0366622397631931,0.0605292662852852,0.0111177287221323,3.46758068430689e-05,0.0100041516872657,0.0274395755824778,6.6449005041576e-05,9.45500843367295e-05,0.0391441695092827,0.0831526725258746,0.0673713607706828,0.105701854916839,0.153494482443986,0.0464645166140694,0.0148331515162669,0.0831805503275817,0.0343709970514919,0.0298132276596659,0.0216854410158186,0.0208404788806673,0.0207664384376323,0.0182549164369273,0.0151580642649675,6.90286586034325e-05,6.39650418745953e-05
"182","Inosine-5-monophosphate","[M-H]-",2.649,7.92528348965495e-06,0.000204656369339078,0.000173063732311129,1.77896018684876e-05,6.2177643586944e-05,0.000227025654470929,9.55579761956466e-05,7.80270977772214e-05,2.30987183426724e-05,6.94936750812906e-06,6.71212088639437e-05,5.72385294660744e-05,9.86737854867212e-05,8.52541061489658e-05,9.17539068879541e-05,0.179032023278594,0.161751499580312,0.195739920206995,0.149923550336316,0.169924247320598,0.141804301041557,2.38598660409206e-05,4.35362017140572e-05,5.15343728853427e-05,8.74373982307832e-05,5.02340789008352e-05,0.000203400586915871,6.81427491958032e-05
"183","Guanosine 5'-monophosphate; LC-ESI-QTOF; MS2; CE","[M-H]-",3.448,0.000543832697711772,0.00146492728236574,0.0146304655105568,0.0181176576083429,0.0148220456895492,0.073283030742669,0.0560032689188695,0.169622112003487,0.0466687326898057,0.0264829057457424,0.0472762137454002,0.000532609399163133,0.165870378973747,0.134865363002999,0.173855120785759,0.00130296983211806,0.00268789805332222,0.000743525835296649,0.00154356487136683,0.00170616301439591,0.0349749142049507,0.000770405132451303,0.00268154327492063,0.0029632059764657,0.00294736931739516,0.00290726269427097,0.000323065610064193,0.000409447386812592
"184","Guanosine 5'-monophosphate; LC-ESI-QTOF; MS2; CE","[M-H]-",2.528,0.00139042702978006,0.00179455842558851,0.0118172265076213,0.00556673177115163,0.01182166414049,0.0011811652152083,0.00116143700701124,0.000697089107294981,0.000936208101580504,0.000588276053837543,0.00206360081644234,0.00231380671940696,0.00091606162358558,0.00018521295661573,0.0010101690172631,0.152033622128801,0.160890819493766,0.162801170229281,0.155824085673203,0.165656537011645,0.151053986806782,0.00131054080923004,0.000770436413458808,0.000619654013977323,0.000686038617885878,0.000498058900364464,0.0026192076814765,0.00179220772725221
"185","Guanosine 5'-monophosphate; LC-ESI-QTOF; MS2; CE","[M-H]-",4.022,0.000784017322479363,0.0020758520360734,0.0112755847945982,0.0166094567173358,0.0093663054135242,0.0646493381965254,0.119034221421288,0.148832540564725,0.0341925586700695,0.0179164135266117,0.0306836822176308,0.00113238765341851,0.170833210449811,0.132128491576102,0.131027199226762,0.0101528127355281,0.00862832339227084,0.00978915008636419,0.00445998501487409,0.00465547570886704,0.0569682438761747,0.000905734358062486,0.00233209238460366,0.00264035749267578,0.00268969827816731,0.00225521513378166,0.00198526989120681,0.00199638186046826
"186","Glu-Val-Phe","[M-H]-",10.469,0.0776195718571726,0.00348453342870121,0.0121842357904647,0.0450397879948365,0.013280950227195,0.0031539897344309,0.00442213371770256,0.00466598666346949,0.016009817224188,0.00624783122204737,0.00657475274019636,0.046834214045334,0.000341430345834912,0.000612268503705607,0.0255796266598924,0.172489455644079,0.108418009749449,0.140137345674168,0.0492567053120662,0.065130630562103,0.0530064826488507,0.0466358797794916,0.0172607558708834,0.018134464997745,0.0352068073407182,0.0126490213564309,0.00832456565479969,0.00729874525404374
