"","Metabolite.name","Adduct.type","Average.Rt.min.","HyPea-7404_1","HyPep-4601N_3","HyPep-7504_1","HyPep-7504_2","HyPep-7504_3","HyPep-YE_1","HyPep-YE_2","HyPep-YE_3","HY-YEST-412_1","HY-YEST-412_2","HY-YEST-412_3","HyPea-7404_2","HY-YEST-466_1","HY-YEST-466_2","HY-YEST-466_3","HY-YEST-503_1","HY-YEST-503_2","HY-YEST-503_3","HY-YEST-555_1","HY-YEST-555_2","HY-YEST-555_3","HyPea-7404_3","HyPep-1510_1","HyPep-1510_2","HyPep-1510_3","HyPep-1510_4","HyPep-4601N_1","HyPep-4601N_2"
"111","O-Acetyl-L-homoserine; LC-ESI-QTOF; MS2; CE","[M+H]+",2.171,0.00488981998622683,0.0271015176024289,0.0143648961894959,0.0175696780535029,0.0152248278890066,0.088441055928148,0.103328359816276,0.066081677189137,0.0293579367165835,0.0460059510290666,0.040577052124674,0.00464673609684045,0.0224192330480309,0.038017448994093,0.0286738077213857,0.113038951885757,0.0625184577614671,0.0688705730252132,0.0265222942226904,0.0400426849828814,0.0257928332127334,0.00563177172345228,0.0103899712261602,0.0113162959940265,0.00827917787898164,0.0116842808124071,0.0376562011753869,0.0315565077139471
"112","O-Acetyl-L-homoserine; LC-ESI-QTOF; MS2; CE","[M+H]+",1.948,0.00263821062214932,0.014710569168271,0.00665770958901428,0.00976425564593204,0.0079160899425186,0.0292825277182479,0.0276030517268328,0.0259748407094503,0.0334070361796747,0.0422389216384111,0.0431614004897006,0.0397238770017178,0.0553564195393419,0.130710534501316,0.078522132525419,0.00593639970707917,0.00430027025095588,0.00348422278106085,0.00409391804881227,0.00389680460889698,0.0235337972273758,0.0684596460391808,0.0583981821907633,0.00671277793521523,0.00458055356403196,0.00638925315237681,0.145310163809582,0.117236433686672
"113","Carnitine","[M+H]+",1.854,0.000634343217828256,0.00143759604023059,0.00203550227185155,0.00258861356832859,0.00290095616536277,0.0317220767519318,0.0241043292842801,0.0304540426291971,0.0252562638429857,0.0267772360936721,0.0157671170720268,0.00120181753463964,0.117480391399616,0.104150361672207,0.152273125799032,0.0223994192012057,0.0288257831069532,0.00923033782671075,0.118505094598431,0.11361243745691,0.135561751640021,0.000909745940902632,0.00762718249141268,0.00832230458647958,0.0062097588490376,0.00653445822491984,0.00188764796308763,0.00159030477073826
"114","Methioninesulfoxide","[M+H]+",1.768,0.0214931224909179,0.038109245197313,0.0498753299407,0.0454328974346171,0.0618699182244527,0.0884109949852653,0.0800711502383315,0.0576857640060015,0.0279284564691,0.0513822559158157,0.0235536552332855,0.0202491527543551,0.0573944487158559,0.0267759878629004,0.0626342276977756,0.00887909348763043,0.0173540756193967,0.0130845221241083,0.00641878675266508,0.00523173824084088,0.0319611517678163,0.0236166311216943,0.020468029564141,0.0206372975251018,0.0211149163141458,0.0347650355323405,0.0402005908637739,0.0434015239196577
"115","Phenylalanine; PlaSMA ID-359","[M+H]+",12.416,0.0412034000117081,0.00564056515240293,0.0965720882971625,0.0169685353382858,0.101191985988996,0.0194025863382234,0.0177946569040649,0.0186339773738545,0.026468100299164,0.0283569283757255,0.0234248225101725,0.0540102316605637,0.0367909955821862,0.0225017647313319,0.0356271876304372,0.0201131309437194,0.0212983817050987,0.0439028896263182,0.0119818812153382,0.0153700506936365,0.0129646802629875,0.0498068026653607,0.0261596462399455,0.027914418890609,0.00385073967469484,0.0983112061821676,0.0698579501494056,0.0538803955564397
"116","Phenylalanine; PlaSMA ID-359","[M+H]+",5.589,0.0335866826637063,0.0186833540410974,0.0393495527222188,0.0352634838723586,0.0417556031757791,0.0402645081106503,0.0439147081686078,0.0335583255599665,0.0443530537439916,0.0444632574545094,0.040482262103556,0.0410966585011237,0.0503775946618378,0.0544569848406118,0.054136551447551,0.033216025814413,0.0249985317822961,0.0282158735241753,0.0280777524423415,0.0258668153994565,0.0319324543861423,0.0363348900437423,0.0310530759816737,0.0334907796529538,0.0314698070171493,0.027131914307531,0.026877839168099,0.0255916594124598
"117","Phenylalanine; PlaSMA ID-359","[M+H]+",19.539,0.0137596767445201,0.0102284805352485,0.0458204763462934,0.00891210573805456,0.0185378617546061,0.0184184158026035,0.0256158047993967,0.0261012822899469,0.0396589590525073,0.0362391681827167,0.0497632131446791,0.0130427561407525,0.0456876837938108,0.0543420766763422,0.0452182467130119,0.0438965455202135,0.0346499635662296,0.0334263619277242,0.0134214404198163,0.0250423703546126,0.0174332979151835,0.0235729382124641,0.0793457082169468,0.0908014790727141,0.0862264317708518,0.0807689986715031,0.00852034015790865,0.0115479164793415
"118","Phenylalanine; PlaSMA ID-359","[M+H]+",11.339,0.0476076263465181,0.0363682378290872,0.0642917637285447,0.0052150465765598,0.0606361243241097,0.0358630265175072,0.0184639370174448,0.0299365645418702,0.0513635942139278,0.045288682264166,0.022450801449566,0.0244638078142307,0.0423294306615643,0.0315003107655466,0.0651955314501235,0.0429655144079336,0.0301170248197899,0.0309640482603977,0.0239846400341738,0.0227454050666012,0.0163159543328888,0.0230115489321207,0.0176178450204219,0.0215171260889186,0.021190816501141,0.00468610650909838,0.0795010109160116,0.0844084736097363
"119","Phenylalanine; PlaSMA ID-359","[M+H]+",12.91,0.080794453595801,0.00739288717863543,0.0263542170987093,0.0128599649131126,0.0298478327326874,0.0300798099192992,0.0870446571123541,0.0318554459035639,0.0305644982674626,0.0331066491965044,0.0356992240711209,0.0955557257006981,0.036035783630106,0.0354993870803814,0.0360751055206397,0.019670644779137,0.0258245628929137,0.0294204965531837,0.0212140332071084,0.0108215802928756,0.0167610952493293,0.0918347291646913,0.00596847830856998,0.0336880285019663,0.00522999732012951,0.00533015238897045,0.0651795230182016,0.0602910364018473
"120","Phenylalanine; PlaSMA ID-359","[M+H]+",22.747,0.0130689244209754,0.0231458500130097,0.0195958741219407,0.0127963600838282,0.0105940164376684,0.0336288191108596,0.0478185755022945,0.050890287577142,0.0632381128688826,0.0713903014198901,0.0813033689616022,0.0069585412198831,0.0776157798684851,0.0807540436170587,0.0884152843857935,0.062210899529334,0.0444147940643799,0.0335633949007826,0.031513008299761,0.0252828007675271,0.0296447070780539,0.0038185236389666,0.0148823244266628,0.0107186324893182,0.0114298428227982,0.0107531767227864,0.018391053939239,0.0221627017110764
"121","Phenylalanine; PlaSMA ID-359","[M+H]+",7.141,0.00510690245704509,0.0114809731323825,0.00813159338308151,0.00670137762330098,0.0110496732787178,0.0696127303033598,0.0768080731947261,0.0526783854093639,0.0474439393325001,0.0568005710473262,0.0611525643385739,0.00502159212522356,0.0946432432438692,0.0731203639029544,0.0785973401474392,0.0169919477734334,0.0133043956518648,0.01153612332944,0.0655216395492643,0.0835857073189382,0.0633732304103431,0.00401684437736089,0.00875640284523068,0.013537776859242,0.00994657007217603,0.00966937146659669,0.0215443165294066,0.0198663508968388
"122","Phenylalanine; PlaSMA ID-359","[M+H]+",18.766,0.0143783977283973,0.0616440308446915,0.0687890110371918,0.0496475646406987,0.0594087648846784,0.00979768229890255,0.0117727866364791,0.0124449698740765,0.0167334656944105,0.0180954293960975,0.0191568756094649,0.0259498892618312,0.0186340431915835,0.0194850820420337,0.0239664100090823,0.0290789050391589,0.0222818524986609,0.0349870390208978,0.0169042435309998,0.0130105132588223,0.0189161490726977,0.0122180988145786,0.0725477742138717,0.0782836666747665,0.0766756389410973,0.0684223196133514,0.0640007165669865,0.062768679604491
"123","Phenylalanine; PlaSMA ID-359","[M+H]+",14.906,0.0349268610486495,0.00556279346299421,0.0151681975591308,0.0152686217915617,0.0099511048506923,0.0892702818990668,0.0149710562753638,0.0364903493817529,0.0256791326361003,0.0321956718452724,0.0215217309144193,0.0381944781329598,0.0207662000663353,0.03365757362844,0.0400362375116784,0.0224104388787326,0.016055143694805,0.0142238574085524,0.0138864916939996,0.0162641528520439,0.0191149017044603,0.00647331629163799,0.013277767664256,0.0135194318259246,0.012558427712801,0.0105060931069421,0.206181645560429,0.201868040600998
